"","country","year","country_name","income_level","GDP_growth","GDP","GDP_per_capita","urban_population","physician","population_density","elderly_population","unemployment","population","DALY","DALY_per1000ppl","Neonatal","Ischaemic","Stroke","L_respiratory","Diarrhoeal","Road_inj","Pulmonary","Diabetes","Tuberculosis","Congenital","HIV_AIDS"
"541","RUS",2000,"Russian Federation","Upper-middle income",10.00006682,7.80432e+11,5323.662598,73.35,4.646,8.949015709,12.34897741,10.57999992,146405,80276.01581,548.314714729688,1008.780025,14275.62111,9667.319555,1652.831693,295.5377605,2915.429353,1303.763654,698.1171531,1341.872747,738.8070484,347.0830166
"542","RUS",2010,"Russian Federation","Upper-middle income",4.5,1.25066e+12,8755.113281,73.687,4.9889,8.722635522,12.79095159,7.369999886,143479,70553.50975,491.734049930652,742.0698577,12884.14038,7447.654191,1526.404607,263.8192033,2397.769752,931.7412405,752.7848369,993.0426286,628.3443171,563.2035715
"543","RUS",2015,"Russian Federation","Upper-middle income",-1.972719226,1.36348e+12,9313.013672,74.05,3.9332,8.798804045,13.61549995,5.570000172,144985,63869.852,440.527309721695,742.1178876,10905.55705,6364.65976,1231.032299,267.4658552,2029.546507,919.5161377,921.1913518,617.7663135,574.6111235,852.2330633
"544","RUS",2019,"Russian Federation","Upper-middle income",2.198075714,1.46155e+12,9958.460938,74.587,4.1834,8.817695994,14.90699887,4.5,145872,59383.8868,407.095856641439,579.1114656,10068.47086,6021.083815,1011.423826,275.3432563,1575.876032,895.6041442,980.7645072,375.594456,442.6656889,1114.104168
"545","RWA",2000,"Rwanda","Low income",8.37091824,2736766814,337.4562918,14.926,NA,328.7389137,2.399380714,11.93599987,7934,8885.083313,1119.87437774137,1000.146429,99.06733667,207.1527877,1231.637607,1279.636417,199.5476282,62.17484656,73.69819547,34.70116535,233.157841,794.1755598
"546","RWA",2010,"Rwanda","Low income",7.334656108,6015911096,583.5573776,16.934,0.055,417.8772193,3.112130519,11.89500046,10039,4694.179922,467.594374140851,668.8081726,67.55137268,118.2906258,421.3468145,362.1160492,217.2220032,43.40459531,53.9610342,43.8876421,174.0391365,331.1887502
"547","RWA",2015,"Rwanda","Low income",8.856861325,8539424910,733.4411218,17.004,0.1129,471.9480746,2.978048793,11.82800007,11369,4105.977695,361.155571730143,556.8081711,74.51335132,122.2357811,296.3921372,227.7847292,207.905231,46.61343427,61.03079559,40.25063515,175.0278125,204.3342086
"548","RWA",2019,"Rwanda","Low income",9.460597561,11182897052,871.2795214,17.313,0.1182,520.2686664,3.054321346,12.43000031,12627,4106.903555,325.247767086402,524.2811665,86.01750787,134.476274,270.9294448,191.2713494,216.6059759,52.12809952,70.0390011,43.8861107,169.9598901,170.1291099
"549","LCA",2000,"Saint Lucia","Upper-middle income",0.048748554,1466134275,9192.064419,27.774,NA,261.4754098,7.163322884,16.48999977,157,43.57300769,277.535080828025,3.177196958,2.152564514,2.796930268,1.064704357,0.493070962,1.841630368,0.69883393,3.423900056,0.058732248,1.051493221,0.029671639
"550","LCA",2010,"Saint Lucia","Upper-middle income",1.603862385,1772376012,10368.71332,18.45,1.6485,280.2213115,7.807646181,17.11100006,174,49.25798749,283.091882126437,2.874320976,2.172210593,2.802336442,1.118566191,0.388451276,1.095506385,0.83331042,4.085853649,0.050796802,1.051728686,0.03549078
"551","LCA",2015,"Saint Lucia","Upper-middle income",-1.362037196,1807227215,10290.37891,18.515,NA,287.9065574,8.230414012,20.55599976,179,53.85110553,300.844164972067,2.985339252,2.418540649,3.160538091,1.498364317,0.419120991,1.958564132,0.942880833,4.684874159,0.076667588,0.886090293,0.0384489
"552","LCA",2019,"Saint Lucia","Upper-middle income",-0.650157505,1981441635,11095.35418,18.754,NA,292.7590164,8.727570016,15.31999969,183,58.45029511,319.400519726776,3.060874568,2.754939303,3.609705261,1.425267793,0.463650126,2.873283774,1.086519808,5.338731932,0.087038654,0.770733609,0.03898038
"553","VCT",2000,"Saint Vincent and the Grenadines","Upper-middle income",1.639031904,575440785.5,5056.019835,45.186,0.8256,291.8282051,7.034816035,20.95800018,108,33.36072253,308.895578981481,2.580771041,1.879110208,1.643001587,0.537565573,0.365966294,0.380496744,0.262769225,2.482583455,0.146881659,0.829250306,2.450050236
"554","VCT",2010,"Saint Vincent and the Grenadines","Upper-middle income",-4.470467935,734308814.6,6717.79572,48.961,0.6648,280.2769231,8.487066304,18.97699928,108,33.66388849,311.702671203704,2.100822647,2.60930948,2.049592071,0.825344806,0.186170427,0.356388561,0.370996777,2.24675657,0.247204084,0.689149261,0.718223419
"555","VCT",2015,"Saint Vincent and the Grenadines","Upper-middle income",2.785223963,786554592.6,7386.737595,50.964,NA,273.0307692,9.53118837,18.96899986,109,37.14662964,340.79476733945,1.541733717,2.47468855,2.24426351,0.768413853,0.306844988,0.476996232,0.5768238,2.626715145,0.04912732,0.701316002,1.019113621
"556","VCT",2019,"Saint Vincent and the Grenadines","Upper-middle income",0.404010393,861758094.9,8213.164719,52.614,NA,269.0358974,10.48478177,19.09000015,111,37.39304169,336.874249459459,1.095753944,2.33095168,2.190640763,0.879548139,0.234845768,0.537459301,0.596011161,2.608055553,0.077807691,0.817086401,0.908473176
"557","WSM",2000,"Samoa","Upper-middle income",5.093044692,535136125.5,2908.222064,21.977,NA,65.0204947,4.301443416,4.664000034,174,52.27885876,300.453211264368,4.52706366,4.709193899,3.690607272,2.719755524,1.042105937,1.580754871,1.509237223,2.869007369,0.270508207,2.457390292,0.011072677
"558","WSM",2010,"Samoa","Upper-middle income",6.124719923,787765950.1,4046.632028,20.078,0.3443,68.78869258,4.77676496,5.730999947,186,55.5905304,298.873819354839,3.857937124,5.810328787,4.171357027,2.297441544,1.058938556,1.446637966,1.470131335,3.701047017,0.139054438,2.239407072,0.017494408
"559","WSM",2015,"Samoa","Upper-middle income",3.850361817,824160018.2,4048.513876,18.914,NA,71.93321555,4.721214518,8.762999535,194,55.70869629,287.158228298969,3.375681477,6.074012833,4.274342451,2.223702797,0.938916465,1.341994207,1.432326293,3.906610152,0.159859318,2.135667808,0.024892598
"560","WSM",2019,"Samoa","Upper-middle income",4.451858917,936905242.5,4421.345615,18.056,NA,76.22482014,4.927668229,9.147000313,197,56.62178589,287.420232944162,2.787319876,6.411354012,4.387688581,1.926239223,0.950540913,1.540502881,1.472141152,4.264483205,0.158765176,1.691303756,0.03296101
"561","STP",2000,"Sao Tome and Principe","Lower-middle income",NA,NA,NA,53.424,NA,149.7020833,4.265778789,14.39999962,142,76.07176685,535.716667957746,10.98542902,1.379601286,1.796362154,9.866688217,6.60534597,1.094305211,0.859894659,0.411693538,1.535063025,2.498150104,0.02297428
"562","STP",2010,"Sao Tome and Principe","Lower-middle income",6.671983657,252936034.7,1388.705458,64.952,NA,189.7270833,3.682637114,14.58500004,180,63.29642395,351.646799722222,9.454599807,1.823861772,2.186828345,6.714756714,3.674740799,2.862323856,1.078663472,0.595037039,1.830537627,2.69996178,0.011998724
"563","STP",2015,"Sao Tome and Principe","Lower-middle income",3.911337989,316066072.3,1571.49854,70.174,0.3159,209.5041667,3.535887154,13.77999973,199,60.38415918,303.437985829146,8.519215122,2.029322805,2.342206888,4.828004036,2.728209047,3.0411395,1.175820565,0.667504255,2.489590317,2.662396766,0.00949882
"564","STP",2019,"Sao Tome and Principe","Lower-middle income",2.210855833,359752972.3,1676.396313,73.598,0.4884,223.540625,3.774248715,14.07800007,215,60.43693872,281.10204055814,7.93868055,2.298754772,2.537100028,4.85237149,2.05106861,3.313202568,1.302526554,0.780649912,1.932363177,2.598229376,0.008419431
"565","SAU",2000,"Saudi Arabia","High income",5.625416143,3.65557e+11,16965.25633,79.848,0.7235,10.02348711,2.633291146,4.570000172,20664,5227.102328,252.956945799458,531.8017125,504.2829736,281.5424077,201.0573105,76.2738856,211.4319982,60.68886365,123.2723906,59.71630669,331.2075764,2.656846646
"566","SAU",2010,"Saudi Arabia","High income",5.039484026,5.09172e+11,17311.74371,82.084,2.4074,13.68193972,2.154255166,5.550000191,27421,6781.588438,247.313680682688,353.7888205,892.1373984,425.8591258,206.0286809,61.28044538,382.6585189,79.45490427,175.8953665,57.47590484,269.5149791,6.140381975
"567","SAU",2015,"Saudi Arabia","High income",4.106393864,6.5427e+11,19977.79469,83.18,NA,15.23468407,2.32113291,5.599999905,31718,7916.701602,249.59649416735,276.9141903,1067.650785,490.0405601,208.4384097,63.34040217,456.1338351,98.91210461,245.4274802,49.84944938,221.1856779,11.98902541
"568","SAU",2019,"Saudi Arabia","High income",0.333780755,6.79127e+11,18955.54635,84.065,2.7528,16.66629235,2.291075743,5.639999866,34269,8396.154867,245.007291342029,234.3951142,1154.365759,522.9090886,205.402127,68.3959916,644.0676251,110.2611362,301.8241018,44.92106334,195.6663645,12.00804235
"569","SEN",2000,"Senegal","Lower-middle income",3.887210958,10450471956,1076.892301,40.32,NA,50.40402535,3.287093801,5.581999779,9798,7368.227266,752.013397223923,1188.571581,109.6259653,129.8029637,905.2036943,877.2730435,164.2689918,33.31395918,61.09620421,163.435932,187.2162271,120.0781765
"570","SEN",2010,"Senegal","Lower-middle income",3.390889253,14575382383,1163.227584,43.773,NA,65.08139511,3.236804208,10.2329998,12678,6007.246813,473.832372061839,1054.891525,120.9941073,137.0423768,581.9919204,496.8673936,205.0740764,40.04684953,81.75226539,150.3656916,207.1543768,107.592581
"571","SEN",2015,"Senegal","Lower-middle income",6.367043651,17774766636,1238.126396,45.862,0.2074,74.56594297,3.145067032,6.760000229,14578,5898.889563,404.643268143778,1038.00666,133.0335016,147.638269,465.5117124,407.4589617,214.7634154,44.69000894,93.56461449,134.6519736,234.4172059,107.7686664
"572","SEN",2019,"Senegal","Lower-middle income",4.613628097,22560634244,1409.970816,47.653,0.0881,83.10798837,3.172373174,2.859999895,16296,5825.938875,357.507294734904,983.635619,141.6862075,152.2486397,406.6283462,344.1476946,227.065226,49.05221311,100.9657837,157.0152008,227.9016997,70.34731115
"573","SRB",2000,"Serbia","Upper-middle income",6.13181309,24001645048,3193.259737,52.769,NA,85.94038418,14.68188116,12.60000038,9488,3704.162391,390.404973756324,89.30062778,474.9957735,460.9109883,35.102371,15.09171538,81.70162753,86.28815138,116.6366725,10.78119058,50.80750549,3.374640293
"574","SRB",2010,"Serbia","Upper-middle income",0.731044553,37959857147,5206.087957,54.993,2.482,83.3688086,17.69374183,19.21999931,8991,3356.574658,373.326065843621,53.35988284,420.4602432,373.9061681,19.70580498,11.80567032,65.37688712,84.9029285,137.2787243,6.004297873,25.39347123,2.626769971
"575","SRB",2015,"Serbia","Upper-middle income",1.806059265,39655958843,5588.980728,55.696,2.4603,81.12717814,19.26605187,17.65999985,8877,3303.504469,372.141992677706,40.78933864,405.5569601,319.1417155,35.40879437,14.15560998,51.9501481,92.15489631,142.9068031,2.580589356,18.26388606,1.931194388
"576","SRB",2019,"Serbia","Upper-middle income",4.331734906,45615675380,6567.909564,56.26,NA,79.41041619,20.54142818,10.39000034,8772,3243.632491,369.771145804834,36.47740205,382.1042253,294.0489377,35.88425635,13.70641825,54.7736486,94.02813423,155.7004433,2.808636863,17.73921257,1.459528711
"577","SYC",2000,"Seychelles","High income",1.514338842,906894372.9,11178.14859,50.433,NA,176.3717391,6.397701724,NA,81,23.43416351,289.310660617284,1.076687441,1.859659826,1.290764632,1.042663431,0.332590699,0.659567606,0.495878088,0.663710791,0.11851331,0.65237997,0.009142377
"578","SYC",2010,"Seychelles","High income",5.95496195,1107435615,12336.36644,53.336,1.0953,195.1521739,6.521586218,NA,91,27.09546622,297.752376043956,1.19076834,2.001278522,1.524109948,1.40617476,0.291329556,0.765280334,0.554979515,1.028577894,0.023123998,0.701830496,0.012609554
"579","SYC",2015,"Seychelles","High income",5.637314488,1416001322,15157.53029,55.4,NA,203.0847826,6.852075776,NA,95,29.12908405,306.621937368421,1.247058957,2.018195971,1.598650072,1.61113913,0.296414627,0.778054796,0.57064768,1.278823469,0.074450561,0.70236084,0.014293503
"580","SYC",2019,"Seychelles","High income",3.09986953,1658847163,16992.0324,57.119,2.2518,212.2282609,7.40089583,NA,98,30.85307986,314.827345510204,1.179398763,2.274404304,1.729129286,1.66183716,0.287746747,0.680116095,0.633146724,1.511898012,0.022035875,0.670133848,0.012664298
"581","SLE",2000,"Sierra Leone","Low income",6.652727885,1847810362,403.0941001,35.626,NA,63.50882516,3.444484996,3.424999952,4585,5911.103383,1289.22647393675,778.1363868,59.24564014,73.02454888,641.76249,659.1859165,99.89446413,16.85368753,20.27599289,180.8429945,134.8053594,178.8925656
"582","SLE",2010,"Sierra Leone","Low income",5.346466052,3437630797,534.067436,38.856,0.0212,89.17564422,3.214823812,4.175000191,6416,5706.539594,889.423253428928,809.6459943,91.23613245,109.5781486,577.9880376,476.9516479,131.500017,25.15100031,34.36411611,181.3014624,129.604197,231.0312787
"583","SLE",2015,"Sierra Leone","Low income",-20.59877072,4218723875,576.7402317,40.829,NA,101.3407177,3.151505864,4.436999798,7172,5414.044586,754.88630591188,763.6237942,88.56352032,107.1740942,543.7028911,431.0254316,146.3771633,25.92088809,36.08933315,222.0564124,153.7014357,228.5802527
"584","SLE",2019,"Sierra Leone","Low income",5.254241203,5076711739,630.8960175,42.484,NA,111.482793,3.146177404,3.193000078,7813,4769.901977,610.508380519647,700.4392286,101.1046842,122.6362702,474.746063,353.2938284,168.6529069,29.46880455,42.60475189,135.8313649,143.2864595,176.0287206
"585","SGP",2000,"Singapore","High income",9.038316326,1.40536e+11,34890.71559,100,1.3842,6011.771642,6.317689019,3.700000048,4029,790.8666209,196.29352715314,11.04340741,77.71296392,44.69202741,34.54295014,1.650926315,16.09405844,16.95729033,27.33066897,3.009600329,12.32108351,0.332896169
"586","SGP",2010,"Singapore","High income",14.51974971,2.47506e+11,48752.93807,100,1.7598,7231.811966,7.201366414,4.119999886,5131,944.5173376,184.080556928474,12.46776334,84.3546109,44.17734013,48.76266369,2.483945684,15.92679642,16.74180259,33.45048756,2.391787207,10.36689627,0.422891905
"587","SGP",2015,"Singapore","High income",2.976799316,3.08004e+11,55646.61875,100,2.228,7806.77292,8.922555645,3.789999962,5592,1052.749844,188.259986409156,13.13304801,84.21948699,42.74798427,61.78185694,3.176021358,11.42419992,16.37746599,39.88861941,1.628291218,11.65473558,2.161940302
"588","SGP",2019,"Singapore","High income",1.095672567,3.49858e+11,61340.16617,100,2.4601,7965.878492,12.19557804,3.099999905,5804,1175.833713,202.590233115093,13.06342239,113.8613248,47.35016478,74.78389847,2.763225652,10.60535293,16.33947226,42.57354086,1.050317203,10.78146499,1.123601169
"589","SVK",2000,"Slovakia","High income",1.166526518,48038277838,8914.598984,56.233,3.2264,112.0316008,11.28360676,19.05999947,5399,1755.739505,325.197167067976,24.59083589,327.6347975,110.9566464,36.5413277,10.44632058,58.81920362,22.38304445,34.05566907,1.746019194,19.31554764,0.133607577
"590","SVK",2010,"Slovakia","High income",6.71663275,78629991380,14584.26068,54.685,3.351,112.1088769,12.53181737,14.38000011,5404,1741.354198,322.234307549963,21.17525854,316.2217482,116.4647085,41.34333878,9.028764689,40.57265277,27.08821851,38.21075785,1.365891907,17.72126434,0.118018206
"591","SVK",2015,"Slovakia","High income",5.167181606,88900883131,16390.88217,53.889,3.4438,112.8031488,14.22368687,11.47999954,5436,1692.704583,311.387892384106,19.46461553,221.1464214,100.7816654,35.68337688,9.043585733,32.69550911,28.56493525,46.69082928,0.862223503,17.11924208,0.120536369
"592","SVK",2019,"Slovakia","High income",2.519693137,99497249379,18242.495,53.729,3.565,113.4389975,16.31628897,5.75,5457,1662.526101,304.659355140187,18.7737391,175.5465512,83.68623392,36.68344512,8.877183092,31.88176412,29.83169491,52.71616315,0.866423838,16.54882464,0.120973259
"593","SVN",2000,"Slovenia","High income",3.67237155,32301448497,16240.65689,50.754,2.1527,98.75496524,13.89959075,6.920000076,1988,635.8662146,319.852220623742,7.26417489,61.21382494,41.44516277,11.40412805,2.706158319,26.33527711,15.43037434,19.61695748,0.679223968,5.574673956,0.204835476
"594","SVN",2010,"Slovenia","High income",1.343748472,42226600498,20612.58953,52.658,2.4367,101.6858266,16.25613824,7.239999771,2043,607.2769581,297.247654478708,7.668519445,51.19453902,34.4333256,6.788137657,2.395014493,17.441559,11.53793924,17.65760284,0.437296287,3.187742716,0.01685992
"595","SVN",2015,"Slovenia","High income",2.210081607,43107506024,20890.16643,53.781,2.8148,102.4461092,17.89486761,8.960000038,2071,611.4079637,295.223545968131,5.943121716,54.12644227,31.93917761,8.145403556,2.447129853,14.45407046,11.86333706,19.45006154,0.322826799,3.321801207,0.100254618
"596","SVN",2019,"Slovenia","High income",3.451079244,50383106848,24125.39204,54.822,3.277,103.7119346,19.69069547,4.449999809,2079,608.9343251,292.897703270803,5.649723461,48.73422405,30.36749329,4.266343847,2.517492358,12.71560275,13.29934434,21.62134673,0.311061815,3.755112412,0.022170005
"597","SLB",2000,"Solomon Islands","Lower-middle income",-14.27699959,769820254,1790.371261,15.813,NA,15.36184352,3.319933439,2.111999989,413,163.746123,396.479716707022,13.89833805,12.64623636,8.483213358,14.82061542,8.260536964,4.353886576,2.762474586,4.740169146,2.050833385,5.051535128,0.027059403
"598","SLB",2010,"Solomon Islands","Lower-middle income",9.708388169,1097355212,2030.657654,20.048,NA,19.30668096,3.433053876,1.567999959,528,200.3369263,379.425996780303,14.68302445,21.23558435,14.30194187,15.92766907,9.679765995,5.518002108,4.30309597,8.75247923,2.352354159,5.949239371,0.049158733
"599","SLB",2015,"Solomon Islands","Lower-middle income",1.676146156,1307908070,2134.802451,22.36,NA,21.88853162,3.446936311,0.73299998,603,218.9367896,363.079253067993,14.4768756,24.75460745,16.46756533,16.1294713,9.515598534,5.985630878,4.874947685,11.50286847,3.238450692,6.173709449,0.073661275
"600","SLB",2019,"Solomon Islands","Lower-middle income",1.749514287,1487671296,2203.980332,24.21,NA,24.11550554,3.464554447,0.744000018,670,236.8078794,353.444596119403,14.01962617,28.43034158,18.79748338,14.49717052,9.451613647,6.498056688,5.410310468,13.45033984,2.443791174,6.203315078,0.104767634
"601","SOM",2000,"Somalia","Low income",NA,NA,NA,33.247,NA,13.90229381,2.620609038,19.40099907,8872,10154.18168,1144.5200270514,1437.153813,106.6266886,167.6119509,1549.848692,1622.617588,152.6973759,49.19107703,65.22370195,436.8305978,249.8204674,52.74577071
"602","SOM",2010,"Somalia","Low income",NA,NA,NA,39.31,NA,19.17086269,2.467686449,19.17399979,12044,11889.30553,987.155889239455,1731.58106,152.9536167,203.762966,2086.246529,1615.618599,211.5501747,62.84352191,88.74720577,561.7300678,342.1603153,72.42932025
"603","SOM",2015,"Somalia","Low income",15.04994147,5.335e+09,387.6079944,43.245,NA,21.94010584,2.485101159,18.87700081,13797,11594.561,840.368268464159,1713.572274,173.0074412,224.0957083,1447.253954,1066.064124,236.1447356,68.62762402,98.88876573,573.3299265,304.1127486,54.37719994
"604","SOM",2019,"Somalia","Low income",7.456521543,6847717218,428.4831158,45.554,NA,25.47470271,2.607929186,18.82799911,15443,11624.43353,752.731563167778,1759.885756,190.3505331,243.6254429,1541.654072,1046.042403,265.1070826,75.39986273,109.4482237,560.9450089,325.4163949,37.79180396
"605","ZAF",2000,"South Africa","Upper-middle income",4.200000001,2.21692e+11,4735.665532,56.891,NA,38.59010131,4.156961663,20.26600075,44968,30224.68181,672.137560265077,1402.811046,753.7000542,836.4535493,1724.515693,1075.850736,1133.563124,382.7069888,634.7781282,1428.583694,351.5209371,9450.64169
"606","ZAF",2010,"South Africa","Upper-middle income",3.039732881,3.11654e+11,6018.230754,62.218,NA,42.68844109,4.893466914,23.18000031,51217,34030.06219,664.429040943437,1274.88061,955.1322188,946.2377889,2105.765256,1061.774995,856.9585082,414.82052,956.3715161,1440.68351,397.4734917,11010.01704
"607","ZAF",2015,"South Africa","Upper-middle income",1.321862237,3.4671e+11,6204.929901,64.828,NA,46.0613013,5.432210827,22.87000084,55386,28553.31631,515.53310060304,1330.655766,962.3942666,937.3702833,1816.090645,973.97542,757.3353509,422.9879072,1101.372382,1160.077538,470.8449718,5685.167833
"608","ZAF",2019,"South Africa","Upper-middle income",0.303453235,3.59518e+11,6189.289245,66.856,0.7923,47.88354945,5.950038266,25.54000092,58558,27300.72809,466.216880528707,1340.249815,886.6178242,862.3588848,1799.486792,841.0292916,756.3080287,410.1776107,1042.6447,1268.226899,434.6873009,4637.903617
"609","SSD",2000,"South Sudan","Low income",NA,NA,NA,16.504,NA,NA,2.451344485,12.1260004,6199,6328.718,1020.92563316664,969.1379124,34.35637793,61.38205842,779.2547079,733.0219199,84.66069875,19.66031494,27.39970993,167.3219937,147.6005715,299.2724537
"610","SSD",2010,"South Sudan","Low income",5.493416395,22367646895,2302.520294,17.86,NA,NA,2.509486027,12.13799953,9508,6126.660797,644.369036285233,1053.049957,52.41817194,78.62412678,670.6023186,473.0583374,148.4418252,25.86794244,40.59577116,251.6268556,150.5546518,551.5113752
"611","SSD",2015,"South Sudan","Low income",-10.79336463,11997800760,1071.777765,18.852,NA,17.71446046,2.537796135,12.28999996,10716,6409.719125,598.144748506906,1043.193861,59.39844452,87.11774421,684.3859634,457.5532104,211.6832886,28.6681582,46.59928792,285.755453,175.3587808,526.8056147
"612","SSD",2019,"South Sudan","Low income",NA,NA,NA,19.899,NA,16.53294827,2.745259085,12.19900036,11062,6403.277047,578.85346655216,1070.775151,65.71808801,93.62120473,715.5483271,466.2644727,245.2106589,31.09172113,51.5422108,195.3784458,191.7720456,469.0469682
"613","ESP",2000,"Spain","High income",5.245943824,9.71112e+11,23937.96855,76.262,3.1158,81.29832465,16.71693279,13.78999996,40825,11642.94367,285.191516717697,123.0897283,972.828636,611.3183439,126.527183,29.16526197,392.5684198,393.6744266,422.8530556,12.73527339,117.6246838,102.9675809
"614","ESP",2010,"Spain","High income",0.162919518,1.19714e+12,25702.34684,78.442,3.7296,93.15193096,16.94777566,19.86000061,46931,12270.95832,261.468076964054,135.0300936,805.6061526,503.5731935,112.0730166,42.25431845,177.8980786,371.2992041,480.6539906,9.670417378,108.701178,55.88020491
"615","ESP",2015,"Spain","High income",3.838518877,1.19616e+12,25754.36103,79.602,3.8267,92.95268592,18.58662625,22.05999947,46672,12441.6258,266.57580133699,111.2252867,770.2182531,465.4522776,144.7203436,43.7458646,125.7809634,391.2049076,461.9146253,5.416930709,78.40751514,33.23527283
"616","ESP",2019,"Spain","High income",1.983966223,1.32392e+12,28087.89792,80.565,4.4411,94.3508089,19.4846195,14.10000038,46737,12470.43861,266.821546312344,108.6401586,724.7346238,437.3414709,151.6179573,45.01035444,118.1790497,393.6269867,511.5695365,5.433184991,76.38135596,28.73008191
"617","LKA",2000,"Sri Lanka","Lower-middle income",6.000033158,37777695377,2011.848336,18.38,0.4241,299.4355924,7.145760488,7.739999771,18778,5746.848469,306.041562946001,252.6034808,613.9974562,217.4997106,153.8417607,51.10062832,175.6243313,113.2137666,151.1084694,87.12218674,158.6201223,1.1610518
"618","LKA",2010,"Sri Lanka","Lower-middle income",8.01596737,62528615266,3086.044014,18.226,0.7239,323.1021847,7.642611247,4.78000021,20262,6078.050609,299.972885648011,186.9144984,576.327376,215.9849572,122.4854297,31.99222282,160.1409643,183.1215528,353.2119379,56.14985989,140.1403669,0.606071962
"619","LKA",2015,"Sri Lanka","Lower-middle income",4.205955475,85140963537,4060.131785,18.256,0.8624,338.8105278,8.986503183,4.519999981,20908,5461.795141,261.229918739239,169.1077759,552.1782883,186.9192317,110.4041758,32.93695451,154.1464824,197.4281635,419.7937969,52.47282372,118.3868162,3.565425214
"620","LKA",2019,"Sri Lanka","Lower-middle income",-0.220483887,97207255120,4458.434854,18.585,1.1539,352.4316946,10.44922221,4.670000076,21324,5657.98016,265.333903582817,140.6882011,544.0092114,191.3885027,114.6318064,36.20223734,198.2521911,213.3271852,477.3969049,44.57077222,96.07553247,2.062394438
"621","SDN",2000,"Sudan","Low income",6.34586744,61792269170,1906.391357,32.495,0.158,11.06850715,2.513518406,15.28199959,27275,16758.52359,614.427995967003,3154.831109,699.8521777,433.6733079,2115.670185,1470.447623,424.3184297,103.635179,80.40674914,516.306613,516.5535652,73.15343765
"622","SDN",2010,"Sudan","Low income",3.858241952,97288520251,2238.867188,33.089,NA,14.2003085,2.401735653,15.13000011,34545,15944.87963,461.568378347083,3230.225468,809.6345488,497.2236224,1625.495186,1056.523123,482.9164991,123.8430479,137.033803,561.183171,545.8192474,140.5176996
"623","SDN",2015,"Sudan","Low income",1.910176891,84985132167,2226.421631,33.894,0.4073,20.43424946,2.792614889,17.44400024,38903,16003.37425,411.366070740046,3236.352368,932.5664336,547.4884968,1227.50575,842.0295281,564.8145214,137.8563386,176.3482525,348.9018239,586.3453746,168.6722199
"624","SDN",2019,"Sudan","Low income",-2.178251045,84304404771,1950.042236,34.936,NA,23.14351874,3.234326407,17.58600044,42813,15954.37219,372.652516525354,3107.245018,1048.044379,568.1998947,887.1960933,590.4819492,636.5314087,145.9480415,211.8888027,212.549706,532.8568843,145.0746864
"625","SUR",2000,"Suriname","Upper-middle income",2.099998868,2920931852,6098.004275,66.444,0.4056,3.0705,4.835923286,12.74100018,471,156.8195007,332.950107643312,15.45448948,9.232777016,9.868725156,4.338325462,3.055618005,6.998230407,1.309194396,5.701607326,0.273973145,4.479630955,10.44820302
"626","SUR",2010,"Suriname","Upper-middle income",5.168825152,4731345769,8664.198962,66.344,NA,3.500512821,5.977146206,7.150000095,529,165.4350525,312.731668241966,13.21464669,9.764012978,10.21400728,3.889432583,1.460541333,6.231464849,1.533656924,8.521860437,0.722519289,4.646105315,8.86028755
"627","SUR",2015,"Suriname","Upper-middle income",-3.411096013,5126188135,8907.751222,66.056,1.0463,3.688942308,6.264737825,7.21999979,559,171.4274443,306.668057781753,12.61025553,11.19042141,11.07480142,3.681279571,1.773523015,4.10712267,1.747221454,10.43309052,0.50744752,4.020911014,7.022318557
"628","SUR",2019,"Suriname","Upper-middle income",1.168797882,5256277414,8756.069729,66.095,NA,3.848083333,6.931278585,8.029000282,581,189.8933198,326.838760413081,11.37641903,14.40470092,13.81834485,4.109849942,1.771535021,5.203585954,2.135631551,12.55889004,0.581140963,3.800244837,6.761657005
"629","SWE",2000,"Sweden","High income",4.766348871,3.64796e+11,41117.15243,84.026,3.0232,21.78061456,17.26456983,5.46999979,8882,2560.182372,288.243905877055,18.80254395,365.8533424,158.2317281,42.08121908,7.456394082,36.48486304,84.15167845,60.61516065,1.290969109,24.08711777,1.391884084
"630","SWE",2010,"Sweden","High income",5.952107008,4.53619e+11,48369.91004,85.056,3.8033,23.02286274,18.26778314,8.609999657,9390,2522.796554,268.668429605964,22.60831892,271.9614694,120.303416,20.5572414,12.45710094,21.04228117,88.55929942,73.92693979,0.677506615,21.45840018,0.699757679
"631","SWE",2015,"Sweden","High income",4.489281588,5.05104e+11,51545.48361,86.553,4.1899,24.05826177,19.591707,7.429999828,9765,2586.746137,264.899758013313,24.05531551,232.0125584,104.4886263,29.81332004,12.22056358,20.94005152,92.74096208,75.20933686,0.461412529,19.86574754,0.838340178
"632","SWE",2019,"Sweden","High income",1.986195874,5.49821e+11,53490.35182,87.708,NA,25.23766548,19.96956736,6.829999924,10036,2607.019525,259.766792048625,22.57014714,208.2013183,99.0161709,30.28462284,12.52108025,20.835639,96.44743891,82.13356731,0.599405188,22.78576501,0.87983507
"633","CHE",2000,"Switzerland","High income",3.958719719,5.29838e+11,73749.9388,73.383,3.5298,181.7693047,15.30757405,2.660000086,7144,1973.914468,276.303816909294,25.65591041,210.0981854,73.27559606,26.02047058,4.534113029,39.98811556,57.18258637,50.80378434,0.883928053,23.91365396,8.124960069
